,date,supplier_name,scrap_code,value,weight
19727,2020-11-24,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5340.28,25190
19728,2020-11-20,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5397.52,25460
19729,2020-11-24,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5427.2,25600
19730,2020-11-25,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5641.32,26610
19731,2020-11-19,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5662.52,26710
19732,2020-11-20,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5666.76,26730
19733,2020-11-27,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5679.48,26790
19734,2020-11-20,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5707.04,26920
19735,2020-11-30,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5713.4,26950
19736,2020-11-23,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5719.76,26980
19737,2020-11-26,ΜΑΙΛΛΗΣ Μ.I.ΑΕΒΕ,50002,5740.96,27080
19738,2020-11-02,ΘΕΟΦΥΛΑΚΤΙΔΗΣ ΙΩΑΝΝΗΣ,40091,16820.8,12145
19739,2020-11-04,ΑΕΙΦΟΡΟΣ ΕΤΑΙΡ ΕΠΕΞΕΡΓ ΜΕΤΑΛΛΩΝ ΑΕ,40091,2002.0,1400
19740,2020-11-09,ΓΕΩΡΓΙΟΣ ΔΗΜ. ΓΚΟΥΔΑΛΑΣ,40091,4144.25,3025
19741,2020-11-11,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,801.15,5450
19742,2020-11-11,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,1007.68,6855
19743,2020-11-11,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,2745.16,20185
19744,2020-11-11,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,278.025,1685
19745,2020-11-11,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,307.725,1865
19746,2020-11-12,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,250.25,2275
19747,2020-11-12,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,278.3,2530
19748,2020-11-11,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,328.9,2990
19749,2020-11-12,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,401.7,3090
19750,2020-11-12,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,364.1,3310
19751,2020-11-12,ΚΟΣΜΙΔΗΣ Δ. & ΣΙΑ ΕΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),40011,3198.98,12545
19752,2020-11-11,AK METAL SCRAP ΕΠΕ,40011,2609.15,10395
19753,2020-11-11,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟ,40011,3035.77,11905
19754,2020-11-10,AK METAL SCRAP ΕΠΕ,40012,3449.6,14080
19755,2020-11-09,ΓΕΩΡΓΙΟΣ ΔΗΜ. ΓΚΟΥΔΑΛΑΣ,40012,4640.9,21095
19756,2020-11-12,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,1803.78,13665
19757,2020-11-05,SOVEL AE,50096,0.044,4400
19758,2020-11-06,ΛΟΥΙΣ ΒΟΥΙΤΤΟΝ ΕΛΛΑΣ Α.Ε.Ε,50096,0.00525,105
19759,2020-11-05,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,50096,488.565,4230
19760,2020-11-04,ΣΤΗΛΜΕΤ ΑΕ,50096,0.009,90
19761,2020-11-13,ΑΝΟΞΑΛ ΑΕ,40000,1162.35,9225
19762,2020-11-13,FULGOR ΑΕ,40000,1091.01,8870
19763,2020-11-11,ΕΜ. ΠΑΤΕΛΗΣ-Μ. ΣΠΑΝΟΥ Ο.Ε.,40000,3808.8,21160
19764,2020-11-13,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,299.475,1815
19765,2020-11-13,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,291.5,2650
19766,2020-11-13,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,337.7,3070
19767,2020-11-16,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,282.15,1710
19768,2020-11-16,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,285.45,1730
19769,2020-11-16,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,281.05,2555
19770,2020-11-16,ΠΑΠΟΥΤΣΑΝΗΣ ΑΒΕΕ,40000,2363.85,13905
19771,2020-11-16,ASSO.SUBSEA GREEK BRANCH (ΤΟΜ.ΣΙΔΗΡ,40000,7.975,55
19772,2020-11-17,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,1013.57,6895
19773,2020-11-16,ΣΥΜΕΤΑΛ ΒΙΟΜΗΧΑΝΙΑ ΑΛΟΥΜΙΝΟΧΑΡΤΟΥ Α,40000,2568.36,18885
19774,2020-11-17,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,278.85,1690
19775,2020-11-17,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,379.5,2300
19776,2020-11-17,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,301.95,2745
19777,2020-11-17,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,344.85,3135
19778,2020-11-17,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,693.82,6140
19779,2020-11-18,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,868.77,5910
19780,2020-11-18,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,244.2,1480
19781,2020-11-18,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,187.55,1705
19782,2020-11-18,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,282.15,1710
19783,2020-11-18,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,289.3,2630
19784,2020-11-18,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,340.45,3095
19785,2020-11-24,ECORESET AE,40000,308.0,1925
19786,2020-11-24,ECORESET AE,40004,429.525,3735
19787,2020-11-24,ECORESET AE,40004,508.875,4425
19788,2020-11-09,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40000,214.5,1300
19789,2020-11-16,AK METAL SCRAP ΕΠΕ,40011,1182.19,4495
19790,2020-11-14,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟΥ),40011,1278.82,5015
19791,2020-11-16,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΜΕΤΑΛ,40009,4917.12,23640
19792,2020-11-16,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΜΕΤΑΛ,40012,1023.0,4650
19793,2020-11-16,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΜΕΤΑΛ,40011,1672.65,6195
19794,2020-11-13,AK METAL SCRAP ΕΠΕ,40012,2087.28,8920
19795,2020-11-19,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,180.6,4515
19796,2020-11-18,ΑΡΓΥΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ(ΤΟΜ.,40002,2964.0,24700
19797,2020-11-19,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,336.6,2040
19798,2020-11-16,ΑΛΙΟ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟΥ),40012,3297.0,15700
19799,2020-11-20,FULGOR ΑΕ,40000,1679.12,12080
19800,2020-11-25,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,470.7,2615
19801,2020-11-19,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,554.4,3080
19802,2020-11-25,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,622.8,3460
19803,2020-11-25,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,728.65,3835
19804,2020-11-25,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,739.8,4110
19805,2020-11-23,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,748.8,4160
19806,2020-11-23,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,775.2,4080
19807,2020-11-26,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,817.2,4540
19808,2020-11-26,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,847.4,4460
19809,2020-11-19,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,862.6,4540
19810,2020-11-25,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,956.65,5035
19811,2020-11-25,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,1134.3,5970
19812,2020-11-20,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40000,723.45,6890
19813,2020-11-25,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40000,774.9,7380
19814,2020-11-26,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40000,1128.22,10745
19815,2020-11-26,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40000,1199.62,11425
19816,2020-11-20,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40000,1213.8,11560
19817,2020-11-20,ENVIRONMETAL ΜΟΝ. ΕΠΕ (ΤΟΜ.ΣΙΔΗΡΟΥ),40000,1286.78,12255
19818,2020-11-20,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΣΙΔΗΡ,40002,1603.55,12335
19819,2020-11-25,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΣΙΔΗΡ,40002,1721.2,13240
19820,2020-11-25,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΣΙΔΗΡ,40002,1894.75,14575
19821,2020-11-23,ΣΙΔΗΡΟΣΚΡΑΠ EΜΠΟΡΙΚΗ ΕΠΕ (ΤΟΜ.ΣΙΔΗΡ,40002,1915.55,14735
19822,2020-11-26,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,298.375,1705
19823,2020-11-24,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,326.375,1865
19824,2020-11-24,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,335.125,1915
19825,2020-11-20,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,368.375,2105
19826,2020-11-25,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,266.4,2220
19827,2020-11-26,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,275.4,2295
19828,2020-11-24,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,275.4,2295
19829,2020-11-26,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,292.2,2435
19830,2020-11-25,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,420.875,2405
19831,2020-11-24,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,312.0,2600
19832,2020-11-24,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,443.625,2535
19833,2020-11-20,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,321.0,2675
19834,2020-11-20,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,321.6,2680
19835,2020-11-25,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,334.2,2785
19836,2020-11-20,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,347.4,2895
19837,2020-11-25,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,348.6,2905
19838,2020-11-26,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,348.6,2905
19839,2020-11-23,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,360.0,3000
19840,2020-11-25,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,381.0,3175
19841,2020-11-26,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,393.6,3280
19842,2020-11-19,FULGOR ΑΕ,40000,340.8,2840
19843,2020-11-19,FULGOR ΑΕ,40000,604.2,5035
19844,2020-11-12,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,50096,421.0,4210
19845,2020-11-10,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,50096,399.1,6140
19846,2020-11-19,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,50096,457.957,3965
19847,2020-11-06,VODAFONE - ΠΑΝΑΦΟΝ ΑΕΕΤ,50096,833.025,5745
19848,2020-11-23,ΕΛΛΗΝΙΚΑ ΚΑΛΩΔΙΑ ΕΛΛ.ΒΙΟΜ.ΚΑΛΩΔ.ΜΟΝ,40000,208.26,2670
19849,2020-11-23,FITCO AE,40010,2017.32,21235
19850,2020-11-23,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,725.76,8960
19851,2020-11-23,ΑΝΟΞΑΛ ΑΕ,40000,634.25,5375
19852,2020-11-20,ΑΝΟΞΑΛ ΑΕ,40000,1350.07,9575
19853,2020-11-23,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,960.84,6120
19854,2020-11-23,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,1171.22,7460
19855,2020-11-18,ΨΥΧΟΜΑΝΗ ΑΦΟΙ ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),40011,3026.99,12255
19856,2020-11-17,CRETA ECO PHOENIX ΑΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),40011,168.75,675
19857,2020-11-23,AK METAL SCRAP ΕΠΕ,40011,3221.1,11930
19858,2020-11-19,Κ.Ο.ΑΝ.Ο. (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟΥ),40012,1922.55,9155
19859,2020-11-19,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟ,40011,2520.68,9885
19860,2020-11-24,ECORESET AE,40000,0.0127,1270
19861,2020-11-18,ΤΙΤΑΝ- Α.Ε. ΤΣΙΜΕΝΤΩΝ ΤΙΤΑΝ (ΤΟΜ.ΣΙ,40000,1284.0,8000
19862,2020-11-24,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,914.4,7200
19863,2020-11-24,ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,40000,2325.96,14815
19864,2020-11-24,FITCO AE,40010,1169.93,12315
19865,2020-11-24,ΣΙΔΜΑ ΜΕΤΑΛΛΟΥΡΓΙΚΗ ΑΕ,40000,1445.3,9700
19866,2020-11-23,ΑΝΑΚΥΚΛΩΣΗ ΜΕΣΣΗΝΙΑΣ ΑΕ (ΤΟΜ.ΣΙΔΗΡΟ,40002,3832.2,31935
19867,2020-11-25,ΑΓΚΦΑ ΓΕΒΕΡΤ ΑΕΒΕ,50053,8206.2,5820
19868,2020-11-13,HSBC FRANCE ΥΠΟΚΑΤΑΣΤΗΜΑ ΑΘΗΝΩΝ,50096,0.0205,410
19869,2020-11-24,AK METAL SCRAP ΕΠΕ,40011,2933.09,11195
19870,2020-11-25,RISE ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟ,40012,2409.75,10710
19871,2020-11-25,RISE ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟ,40011,3034.62,11035
19872,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,408.75,3270
19873,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,416.25,3330
19874,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,433.75,3470
19875,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,440.0,3520
19876,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,498.125,3985
19877,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,518.75,4150
19878,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,521.875,4175
19879,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,530.625,4245
19880,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,545.0,4360
19881,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,548.125,4385
19882,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,550.625,4405
19883,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,555.0,4440
19884,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,563.75,4510
19885,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,565.0,4520
19886,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,570.0,4560
19887,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,576.875,4615
19888,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,588.75,4710
19889,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,608.75,4870
19890,2020-11-27,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,640.0,5120
19891,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,652.5,5220
19892,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,656.25,5250
19893,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,656.875,5255
19894,2020-11-26,ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,40002,694.375,5555
19895,2020-11-26,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,397.1,2090
19896,2020-11-26,GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Σ,40000,1631.0,8155
19897,2020-11-27,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,404.225,2185
19898,2020-11-27,RECYCLING CARS ΜΟΝ.ΙΚΕ (ΤΟΜ.ΣΙΔΗΡΟΥ,40002,367.9,2830
19899,2020-11-24,ΔΙΑΚΙΝΗΣΙΣ Α.Ε.,50096,0.005,500
19900,2020-11-23,ΕΛΛΗΝΙΚΑ ΚΑΛΩΔΙΑ ΕΛΛ.ΒΙΟΜ.ΚΑΛΩΔ.ΜΟΝ,50096,82.0,820
19901,2020-12-02,ECORESET AE,40000,217.875,1245
19902,2020-12-02,ECORESET AE,40000,283.5,1620
19903,2020-12-08,ECORESET AE,40004,861.9,6630
19904,2020-12-10,ECORESET AE,40004,939.9,7230
19905,2020-12-11,ECORESET AE,40004,962.65,7405
19906,2020-11-30,ECORESET AE,40004,966.55,7435
19907,2020-12-03,ECORESET AE,40004,983.45,7565
19908,2020-12-02,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,454.35,2330
19909,2020-11-27,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,461.175,2365
19910,2020-12-05,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,461.175,2365
19911,2020-12-02,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,464.1,2380
19912,2020-12-02,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,466.05,2390
19913,2020-12-03,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,469.95,2410
19914,2020-11-30,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,470.925,2415
19915,2020-12-08,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,472.875,2425
19916,2020-11-27,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,486.525,2495
19917,2020-11-28,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,489.45,2510
19918,2020-12-04,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,493.35,2530
19919,2020-12-08,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,675.675,3465
19920,2020-12-08,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,3931.9,19180
19921,2020-12-02,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4205.58,20515
19922,2020-11-27,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4271.17,20835
19923,2020-12-05,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4274.25,20850
19924,2020-12-02,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4290.65,20930
19925,2020-12-02,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4320.38,21075
19926,2020-12-03,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4353.17,21235
19927,2020-11-30,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4361.38,21275
19928,2020-12-08,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4376.75,21350
19929,2020-11-27,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4513.08,22015
19930,2020-11-28,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4539.73,22145
19931,2020-12-04,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4567.4,22280
19932,2020-12-05,ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΣΙΔΗΡΟΥ),40000,4415.77,22645
